date,symbol,open,high,low,close,Volume LTC,Volume USD
8/16/22 0:00,LTC/USD,60.67,61.7,60.02,61.4,9499.89618,583293.6255
8/15/22 4:00,LTC/USD,64.62,64.62,59.72,60.81,16387.79752,996541.9672
8/15/22 0:00,LTC/USD,63.15,65.33,59.72,60.67,15800.93705,958642.8508
8/14/22 4:00,LTC/USD,64.82,65.8,62.47,64.62,11083.10982,716190.5566
8/14/22 0:00,LTC/USD,63.77,65.8,62.47,63.15,9340.85076,589874.7255
8/13/22 4:00,LTC/USD,64,65.71,63.3,64.82,3491.74552,226334.9446
8/13/22 0:00,LTC/USD,62.95,65.71,62.71,63.77,8434.1491,537845.6881
8/12/22 4:00,LTC/USD,61.92,64,60.72,64,10131.85173,648438.5107
8/12/22 0:00,LTC/USD,61.96,63.03,60.72,62.95,8840.28462,556495.9168
8/11/22 4:00,LTC/USD,62.06,62.9,60.89,61.92,3764.07403,233071.4639
8/11/22 0:00,LTC/USD,61.61,63.48,61.54,61.96,12158.25477,753325.4655
8/10/22 4:00,LTC/USD,58.41,62.6,57.98,62.06,10737.24283,666353.29
8/10/22 0:00,LTC/USD,59.18,62.3,57.57,61.61,12356.67496,761294.7443
8/9/22 4:00,LTC/USD,62.54,62.83,57.57,58.41,13332.28181,778738.5805
8/9/22 0:00,LTC/USD,62.68,62.83,58.36,59.18,11567.53036,684566.4467
8/8/22 4:00,LTC/USD,61.37,64.08,61.29,62.54,11974.9189,748911.428
8/8/22 0:00,LTC/USD,61.12,64.08,60.87,62.68,13046.64173,817763.5036
8/7/22 4:00,LTC/USD,60.45,62.03,60.28,61.37,6850.4379,420411.3739
8/7/22 0:00,LTC/USD,60.98,62.03,59.95,61.12,7576.22957,463059.1513
8/6/22 4:00,LTC/USD,61.78,61.94,59.95,60.45,5837.19778,352858.6058
8/6/22 0:00,LTC/USD,62.5,62.55,60.51,60.98,3328.68038,202982.9296
8/5/22 4:00,LTC/USD,61.5,62.55,60.44,61.78,9619.07206,594266.2719
8/5/22 0:00,LTC/USD,59.93,62.5,59.7,62.5,10907.05558,681690.9738
8/4/22 4:00,LTC/USD,58.88,61.58,58.03,61.5,8917.83992,548447.1551
8/4/22 0:00,LTC/USD,57.83,60.99,57.7,59.93,8529.46727,511170.9735
8/3/22 4:00,LTC/USD,57.54,60.12,57.34,58.88,6014.8508,354154.4151
8/3/22 0:00,LTC/USD,58.07,60.12,56.8,57.83,12232.84422,707425.3812
8/2/22 4:00,LTC/USD,57.17,59.68,56.65,57.54,11785.98665,678165.6718
8/2/22 0:00,LTC/USD,59.57,59.84,56.65,58.07,12328.0898,715892.1747
8/1/22 4:00,LTC/USD,60.06,60.56,56.9,57.17,25317.69886,1447412.844
8/1/22 0:00,LTC/USD,59.81,60.7,58.28,59.57,27859.55678,1659593.797
7/31/22 4:00,LTC/USD,60.96,63,59.36,60.06,11737.86299,704976.0512
7/31/22 0:00,LTC/USD,60.44,63,59.65,59.81,8161.96531,488167.1452
7/30/22 4:00,LTC/USD,61.34,64.11,60,60.96,10858.53266,661936.151
7/30/22 0:00,LTC/USD,60.63,64.11,60,60.44,12429.38081,751231.7762
7/29/22 4:00,LTC/USD,63.68,64.54,59.8,61.34,11666.05598,715595.8738
7/29/22 0:00,LTC/USD,63.44,64.54,59.8,60.63,11532.76306,699231.4243
7/28/22 4:00,LTC/USD,59.96,64.18,59.96,63.68,8829.64954,562272.0827
7/28/22 0:00,LTC/USD,59.01,64.33,58.11,63.44,19289.81695,1223745.987
7/27/22 4:00,LTC/USD,53.15,60.6,53.15,59.96,16283.32491,976348.1616
7/27/22 0:00,LTC/USD,53.92,59.08,53.06,59.01,15532.7943,916590.1916
7/26/22 4:00,LTC/USD,53.57,53.99,52,53.15,10315.61186,548274.7704
7/26/22 0:00,LTC/USD,53.97,54.28,52,53.92,11892.78503,641258.9688
7/25/22 4:00,LTC/USD,56.12,56.81,52.84,53.57,9672.03414,518130.8689
7/25/22 0:00,LTC/USD,58.35,58.94,53.97,53.97,8726.52799,470970.7156
7/24/22 4:00,LTC/USD,56.95,59.81,55.9,56.12,12659.51703,710452.0957
7/24/22 0:00,LTC/USD,56.36,59.81,56.36,58.35,12403.728,723757.5288
7/23/22 4:00,LTC/USD,56.52,57.23,54.52,56.95,11655.91684,663804.464
7/23/22 0:00,LTC/USD,56.16,57.2,54.52,56.36,10206.45332,575235.7091
7/22/22 4:00,LTC/USD,57.56,59.21,55.43,56.52,19795.23974,1118826.95
7/22/22 0:00,LTC/USD,58.06,59.21,55.56,56.16,20590.4534,1156359.863
7/21/22 4:00,LTC/USD,55.76,58.72,55.33,57.56,12176.79358,700896.2385
7/21/22 0:00,LTC/USD,57.16,58.72,55.14,58.06,18354.54073,1065664.635
7/20/22 4:00,LTC/USD,58.37,61.75,55.14,55.76,29184.95473,1627353.076
7/20/22 0:00,LTC/USD,57.92,61.75,56.44,57.16,29108.3579,1663833.738
7/19/22 4:00,LTC/USD,56.37,58.94,55.79,58.37,27327.79697,1595123.509
7/19/22 0:00,LTC/USD,58.59,59.59,55.79,57.92,28273.506,1637601.468
7/18/22 4:00,LTC/USD,57.41,59.59,56,56.37,31668.97042,1785179.863
7/18/22 0:00,LTC/USD,55.57,59.24,55.21,58.59,28745.13571,1684177.501
7/17/22 4:00,LTC/USD,55.55,57.86,54.5,57.41,18906.24067,1085407.277
7/17/22 0:00,LTC/USD,55.11,56.99,54.5,55.57,16161.1359,898074.322
7/16/22 4:00,LTC/USD,51.51,56.2,51.11,55.55,22115.92851,1228539.829
7/16/22 0:00,LTC/USD,51.8,55.5,51.11,55.11,20345.74124,1121253.8
7/15/22 4:00,LTC/USD,51.38,52.68,50.75,51.51,11682.11228,601745.6035
7/15/22 0:00,LTC/USD,51.22,52.68,50.67,51.8,11628.34503,602348.2726
7/14/22 4:00,LTC/USD,49.3,51.87,47.99,51.38,14519.91065,746033.0092
7/14/22 0:00,LTC/USD,49.64,51.7,47.99,51.22,16571.36301,848785.2134
7/13/22 4:00,LTC/USD,47.82,49.79,47.82,49.3,4068.57796,200580.8934
7/13/22 0:00,LTC/USD,47.37,49.79,46.42,49.64,18644.58999,925517.4471
7/12/22 4:00,LTC/USD,48.65,49.1,46.74,47.82,8148.58368,389665.2716
7/12/22 0:00,LTC/USD,48.68,49.31,47.24,47.37,7270.49589,344403.3903
7/11/22 4:00,LTC/USD,51.24,51.42,48.23,48.65,13528.98622,658185.1796
7/11/22 0:00,LTC/USD,52.09,52.19,48.25,48.68,13120.05346,638684.2024
7/10/22 4:00,LTC/USD,53.93,55.02,50.71,51.24,11408.1861,584555.4558
7/10/22 0:00,LTC/USD,54.11,55.02,50.71,52.09,12299.12485,640661.4134
7/9/22 4:00,LTC/USD,51.9,54.71,51.6,53.93,16305.76735,879370.0332
7/9/22 0:00,LTC/USD,51.25,54.71,51.25,54.11,15511.90786,839349.3343
7/8/22 4:00,LTC/USD,53.53,53.72,50.76,51.9,13009.87494,675212.5094
7/8/22 0:00,LTC/USD,52.1,53.95,50.76,51.25,15294.38722,783837.345
7/7/22 4:00,LTC/USD,49.94,53.95,49.74,53.53,19334.66298,1034984.509
7/7/22 0:00,LTC/USD,50.26,52.59,49.74,52.1,16425.73941,855781.0233
7/6/22 4:00,LTC/USD,49.72,50.66,49.49,49.94,4211.10962,210302.8144
7/6/22 0:00,LTC/USD,49.62,51.18,48.92,50.26,8634.45428,433967.6721
7/5/22 4:00,LTC/USD,51.69,52.35,47.92,49.72,15752.26979,783202.854
7/5/22 0:00,LTC/USD,52.16,52.35,47.92,49.62,15446.76607,766468.5324
7/4/22 4:00,LTC/USD,49.95,52.35,49.82,51.69,9714.41422,502138.071
7/4/22 0:00,LTC/USD,50.85,52.33,49.67,52.16,9550.96366,498178.2645
7/3/22 4:00,LTC/USD,50.41,52.02,49.1,49.95,11727.50401,585788.8253
7/3/22 0:00,LTC/USD,50.46,52.02,49.1,50.85,12030.85933,611769.1969
7/2/22 4:00,LTC/USD,50.6,51.31,49.75,50.41,9037.373,455573.9729
7/2/22 0:00,LTC/USD,51.11,51.49,49.75,50.46,9901.13293,499611.1676
7/1/22 4:00,LTC/USD,53.49,53.49,50.08,50.6,15137.99416,765982.5045
7/1/22 0:00,LTC/USD,53.9,56.3,50.08,51.11,22836.02335,1167149.153
6/30/22 13:00,LTC/USD,51.49,56.3,50.08,50.71,20128.81131,1020732.022
6/30/22 4:00,LTC/USD,53.13,56.3,50.09,53.49,21990.61366,1176277.925
6/29/22 13:00,LTC/USD,51.89,54.31,50.19,51.49,17541.68706,903221.4667
6/29/22 4:00,LTC/USD,52.7,54.31,52.04,53.13,6165.27602,327561.1149
6/28/22 13:00,LTC/USD,56.46,56.71,51.4,51.89,9168.8164,475769.883
6/28/22 4:00,LTC/USD,54.69,56.97,52.15,52.7,15807.15741,833037.1955
6/27/22 13:00,LTC/USD,57.27,57.73,53.87,56.46,24931.60031,1407638.154
6/27/22 4:00,LTC/USD,57.8,58.59,53.87,54.69,19672.36453,1075881.616
6/26/22 13:00,LTC/USD,58.54,58.79,56.43,57.27,11307.28447,647568.1816
6/26/22 4:00,LTC/USD,60.05,60.41,56.43,57.8,12242.93323,707641.5407
6/25/22 13:00,LTC/USD,54.92,60.41,54.82,58.54,16890.54234,988772.3486
6/25/22 4:00,LTC/USD,56.49,60.12,54.66,60.05,14988.21259,900042.166
6/24/22 13:00,LTC/USD,56.32,57.18,54.4,54.92,12867.71525,706694.9215
6/24/22 4:00,LTC/USD,55.85,56.99,54.4,56.49,14219.09145,803236.476
6/23/22 13:00,LTC/USD,54.51,57.25,53.47,56.32,19870.81751,1119124.442
6/23/22 4:00,LTC/USD,54.18,57.25,53.47,55.85,22260.32245,1243239.009
6/22/22 13:00,LTC/USD,51.46,55.97,51.05,54.51,19351.4177,1054845.779
6/22/22 4:00,LTC/USD,51.25,55.23,51.05,54.18,11020.20924,597074.9366
6/21/22 13:00,LTC/USD,52.92,55.67,50.33,51.46,29082.00365,1496559.908
6/21/22 4:00,LTC/USD,52.93,52.93,51.17,51.25,1123.79605,57594.54756
6/20/22 13:00,LTC/USD,52.28,54.5,51.4,52.92,20559.70654,1088019.67
6/20/22 4:00,LTC/USD,52.9,53.89,51.23,52.93,19606.67064,1037781.077
6/19/22 13:00,LTC/USD,50.17,56.18,49.41,52.28,66982.33077,3501836.253
6/19/22 4:00,LTC/USD,45.28,56.18,44.93,52.9,88924.99007,4704131.975
6/18/22 13:00,LTC/USD,45.07,51.79,41.47,50.17,60322.88545,3026399.163
6/18/22 4:00,LTC/USD,47.39,48.22,41.47,45.28,42314.52715,1916001.789
6/17/22 13:00,LTC/USD,45.96,48.27,43.68,45.07,26665.01736,1201792.332
6/17/22 4:00,LTC/USD,45.61,48.27,45.54,47.39,20873.73747,989206.4187
6/16/22 13:00,LTC/USD,45.4,47.68,43.99,45.96,22295.28287,1024691.201
6/16/22 4:00,LTC/USD,49.66,49.88,43.99,45.61,32626.22302,1488082.032
6/15/22 13:00,LTC/USD,44.38,51.11,43.29,45.4,36784.13654,1669999.799
6/15/22 4:00,LTC/USD,44.6,51.11,43.29,49.66,15424.70593,765990.8965
6/14/22 13:00,LTC/USD,44.41,46.61,41.56,44.38,46106.25776,2046195.719
6/14/22 4:00,LTC/USD,44.32,46.61,42.96,44.6,45061.84238,2009758.17
6/13/22 13:00,LTC/USD,41.99,45.63,40.27,44.41,54449.63579,2418108.325
6/13/22 4:00,LTC/USD,45.51,46.56,40.27,44.32,53357.13381,2364788.17
6/12/22 13:00,LTC/USD,49.67,52.53,41.34,41.99,34102.32431,1431956.598
6/12/22 4:00,LTC/USD,49.74,52.53,44.06,45.51,23818.27347,1083969.626
6/11/22 13:00,LTC/USD,54.31,54.98,48.61,49.67,31266.06213,1552985.306
6/11/22 4:00,LTC/USD,57.48,57.67,49,49.74,33735.29389,1677993.518
6/10/22 13:00,LTC/USD,57.65,58.36,54.31,54.31,21238.70482,1153474.059
6/10/22 4:00,LTC/USD,59.87,60.26,55.55,57.48,18729.38568,1076565.089
6/9/22 13:00,LTC/USD,60.87,61.75,56.4,57.65,22607.55475,1303325.531
6/9/22 4:00,LTC/USD,61.42,62.29,58.56,59.87,20456.83927,1224750.967
6/8/22 13:00,LTC/USD,61.68,63.29,60.87,60.87,9373.31912,570553.9348
6/8/22 4:00,LTC/USD,62.38,62.46,60.89,61.42,4768.44212,292877.715
6/7/22 13:00,LTC/USD,61.29,65.44,61.22,61.68,11619.34673,716681.3063
6/7/22 4:00,LTC/USD,61.49,65.44,61,62.38,12426.90527,775190.3507
6/6/22 13:00,LTC/USD,65.75,66.05,60.14,61.29,17709.69553,1085427.239
6/6/22 4:00,LTC/USD,65.41,66.46,60.14,61.49,20356.29354,1251708.49
6/5/22 13:00,LTC/USD,62.73,66.46,61.56,65.75,11669.21378,767250.806
6/5/22 4:00,LTC/USD,62.91,65.63,61.56,65.41,8126.85208,531577.3946
6/4/22 13:00,LTC/USD,62.26,64.35,62.14,62.73,11056.80042,693593.0903
6/4/22 4:00,LTC/USD,61.67,64.35,61.67,62.91,10778.61109,678082.4237
6/3/22 13:00,LTC/USD,61.69,62.95,61.35,62.26,6311.50949,392954.5808
6/3/22 4:00,LTC/USD,64.49,64.49,61.35,61.67,3933.23399,242562.5402
6/2/22 13:00,LTC/USD,63.5,64.85,61.69,61.69,6471.79112,399244.7942
6/2/22 4:00,LTC/USD,62.31,64.85,62.05,64.49,7020.36166,452743.1235
6/1/22 13:00,LTC/USD,68.61,69.13,61.69,63.5,17243.32469,1094951.118
6/1/22 4:00,LTC/USD,68.93,69.13,61.69,62.31,18588.33427,1158239.108
5/31/22 13:00,LTC/USD,67.79,70.54,66.7,68.61,13966.33607,958230.3178
5/31/22 4:00,LTC/USD,69.27,70.54,66.7,68.93,13537.92636,933169.264
5/30/22 13:00,LTC/USD,66.24,69.68,65.75,67.79,12562.49309,851611.4066
5/30/22 4:00,LTC/USD,65.58,69.68,65.05,69.27,10912.45442,755905.7177
5/29/22 13:00,LTC/USD,64,67,62.53,66.24,17049.48691,1129358.013
5/29/22 4:00,LTC/USD,62.24,66.24,62,65.58,18450.63299,1209992.511
5/28/22 13:00,LTC/USD,63.61,64.18,61.83,64,6518.78833,417202.4531
5/28/22 4:00,LTC/USD,62.4,63.91,61.83,62.24,4802.91978,298933.7271
5/27/22 13:00,LTC/USD,63.84,63.97,60.92,63.61,7551.9487,480379.4568
5/27/22 4:00,LTC/USD,62.86,64.07,60.92,62.4,8198.9583,511614.9979
5/26/22 13:00,LTC/USD,62.94,66.99,59.69,63.84,16679.73309,1064834.16
5/26/22 4:00,LTC/USD,68.03,68.03,61.15,62.86,3898.70011,245072.2889
5/25/22 13:00,LTC/USD,68.43,69.39,62.14,62.94,15167.03563,954613.2226
5/25/22 4:00,LTC/USD,70.98,70.98,67.6,68.03,782.40482,53226.9999
5/24/22 13:00,LTC/USD,69.53,71.5,66.98,68.43,12218.66952,836123.5553
5/24/22 4:00,LTC/USD,69.79,71.5,66.98,70.98,12603.87268,894622.8828
5/23/22 13:00,LTC/USD,72.75,73.27,68.1,69.53,14277.96522,992746.9217
5/23/22 4:00,LTC/USD,71.13,73.86,68.31,69.79,15492.04971,1081190.149
5/22/22 13:00,LTC/USD,72.14,73.86,70.25,72.75,17103.04548,1244246.559
5/22/22 4:00,LTC/USD,69.83,72.36,69.28,71.13,17175.46359,1221690.725
5/21/22 13:00,LTC/USD,69.06,72.36,69.03,72.14,12069.2859,870678.2848
5/21/22 4:00,LTC/USD,69.73,70.65,68.79,69.83,9803.74675,684595.6356
5/20/22 13:00,LTC/USD,69.87,70.85,66.74,69.06,8173.74916,564479.117
5/20/22 4:00,LTC/USD,69.24,71.22,66.74,69.73,11890.4628,829121.971
5/19/22 13:00,LTC/USD,68.42,73.18,68.18,69.87,13818.26434,965482.1294
5/19/22 4:00,LTC/USD,67.39,73.18,66.01,69.24,11631.61847,805373.2629
5/18/22 13:00,LTC/USD,70.52,70.67,64.59,68.42,14708.29464,1006341.519
5/18/22 4:00,LTC/USD,71.24,73.27,64.59,67.39,14510.60009,977869.3401
5/17/22 13:00,LTC/USD,71.46,74.23,69.7,70.52,14664.10264,1034112.518
5/17/22 4:00,LTC/USD,70.51,74.23,69.7,71.24,20565.75089,1465104.093
5/16/22 13:00,LTC/USD,67.17,71.48,65.73,71.46,21804.96501,1558182.8
5/16/22 4:00,LTC/USD,68.24,70.96,64.93,70.51,25975.20459,1831511.676
5/15/22 13:00,LTC/USD,69.07,71.58,64.93,67.17,28119.91399,1888814.623
5/15/22 4:00,LTC/USD,66.76,71.58,65.92,68.24,23267.3587,1587764.558
5/14/22 13:00,LTC/USD,65.49,69.75,64.08,69.07,26945.06955,1861095.954
5/14/22 4:00,LTC/USD,68.72,69.36,64.08,66.76,24254.49325,1619229.969
5/13/22 13:00,LTC/USD,71.44,73.05,64.8,65.49,23205.08454,1519700.987
5/13/22 4:00,LTC/USD,69.24,73.05,67.1,68.72,28915.40413,1987066.572
5/12/22 13:00,LTC/USD,63.48,72.82,60.28,71.44,32248.09522,2303803.923
5/12/22 4:00,LTC/USD,61.69,70.12,52,69.24,42092.82585,2914507.262
5/11/22 13:00,LTC/USD,68.91,79.1,52,63.48,52420.16297,3327631.945
5/11/22 4:00,LTC/USD,79.48,79.48,61.53,61.69,24555.92264,1514854.868
5/10/22 13:00,LTC/USD,84.29,84.86,67.79,68.91,45879.65999,3161567.37
5/10/22 4:00,LTC/USD,78.77,84.86,74,79.48,36313.2511,2886177.197
5/9/22 13:00,LTC/USD,87.31,88.92,73.43,84.29,31284.73958,2636990.699
5/9/22 4:00,LTC/USD,91.66,92.37,73.43,78.77,32709.5545,2576531.608
5/8/22 13:00,LTC/USD,93.78,95.67,86.36,87.31,14868.81204,1298195.979
5/8/22 4:00,LTC/USD,93.08,95.67,90.67,91.66,7582.44212,695006.6447
5/7/22 13:00,LTC/USD,96.51,96.65,91.61,93.78,6297.67445,590595.9099
5/7/22 4:00,LTC/USD,95.67,97.29,91.61,93.08,6910.51192,643230.4495
5/6/22 13:00,LTC/USD,95.44,97.4,92.86,96.51,7452.91725,719281.0438
5/6/22 4:00,LTC/USD,96.85,98.39,92.86,95.67,10220.39477,977785.1676
5/5/22 13:00,LTC/USD,104.99,105.05,94.24,95.44,12905.30451,1231682.262
5/5/22 4:00,LTC/USD,106.12,106.31,94.84,96.85,11209.46811,1085636.986
5/4/22 13:00,LTC/USD,102.12,107.11,100.66,104.99,13695.3223,1437871.888
5/4/22 4:00,LTC/USD,99.96,107.11,99.67,106.12,14781.27523,1568588.927
5/3/22 13:00,LTC/USD,100.7,103.27,97.45,102.12,9510.5722,971219.6331
5/3/22 4:00,LTC/USD,101.09,101.36,97.45,99.96,8157.26222,815399.9315
5/2/22 13:00,LTC/USD,99.01,101.87,98.45,100.7,9005.82519,906886.5966
5/2/22 4:00,LTC/USD,100.2,101.87,98.44,101.09,9297.58889,939893.2609
5/1/22 13:00,LTC/USD,96.47,101.27,96.35,99.01,8320.58091,823820.7159
5/1/22 4:00,LTC/USD,96.14,100.36,95.74,100.2,7595.35832,761054.9037
4/30/22 13:00,LTC/USD,101.08,101.48,94.13,96.47,10047.29055,969262.1194
4/30/22 4:00,LTC/USD,101.25,101.56,94.13,96.14,9584.45458,921449.4633
4/29/22 13:00,LTC/USD,100.58,101.87,98.41,101.08,6696.48916,676881.1243
4/29/22 4:00,LTC/USD,102.83,103.12,98.41,101.25,7991.15168,809104.1076
4/28/22 13:00,LTC/USD,102.29,104.42,99.33,100.58,15047.01218,1513428.485
4/28/22 4:00,LTC/USD,100.22,104.42,99.73,102.83,19918.80619,2048250.841
4/27/22 13:00,LTC/USD,100.1,103.24,99.2,102.29,10964.07228,1121514.954
4/27/22 4:00,LTC/USD,99.45,101.26,99.2,100.22,3380.94122,338837.9291
4/26/22 13:00,LTC/USD,103.47,103.71,96.41,100.1,12236.97791,1224921.489
4/26/22 4:00,LTC/USD,104.48,104.95,96.41,99.45,12421.24144,1235292.461
4/25/22 13:00,LTC/USD,101.74,105.35,100.94,103.47,8553.02225,884981.2122
4/25/22 4:00,LTC/USD,101.9,105.35,98.44,104.48,9862.21083,1030403.788
4/24/22 13:00,LTC/USD,105.07,105.57,98.44,101.74,8771.69957,892432.7143
4/24/22 4:00,LTC/USD,105.23,105.61,100.9,101.9,5217.48287,531661.5045
4/23/22 13:00,LTC/USD,106.7,106.85,104.45,105.07,2860.72409,300576.2801
4/23/22 4:00,LTC/USD,105.51,107.18,104.45,105.23,3841.34319,404224.5439
4/22/22 13:00,LTC/USD,107.9,108.22,104.88,106.7,7638.97099,815078.2046
4/22/22 4:00,LTC/USD,107.04,108.64,104.88,105.51,8325.71212,878445.8858
4/21/22 13:00,LTC/USD,113.61,114.45,105.47,107.9,9489.68107,1023936.587
4/21/22 4:00,LTC/USD,112.25,114.45,105.47,107.04,10393.60159,1112531.114
4/20/22 13:00,LTC/USD,113.78,113.83,110.11,113.61,7233.37491,821783.7235
4/20/22 4:00,LTC/USD,112.68,112.68,111.79,112.25,300.36473,33715.94094
4/19/22 13:00,LTC/USD,111.38,114.22,110.96,113.78,8163.09614,928797.0788
4/19/22 4:00,LTC/USD,111.98,114.13,110.6,112.68,8396.61283,946130.3337
4/18/22 13:00,LTC/USD,107.09,112.31,105.95,111.38,11540.1472,1285341.595
4/18/22 4:00,LTC/USD,109.63,112.31,105.33,111.98,14696.36855,1645699.35
4/17/22 13:00,LTC/USD,113.77,114.12,105.33,107.09,11405.64557,1221430.584
4/17/22 4:00,LTC/USD,113.7,114.35,108.3,109.63,7208.19615,790234.5439
4/16/22 13:00,LTC/USD,112.92,115.06,110.23,113.77,9786.25028,1113381.694
4/16/22 4:00,LTC/USD,111.96,115.06,110.23,113.7,8545.31283,971602.0688
4/15/22 13:00,LTC/USD,110.31,113.19,109.54,112.92,7052.94933,796419.0383
4/15/22 4:00,LTC/USD,110.33,112.83,109.17,111.96,8478.30665,949231.2125
4/14/22 13:00,LTC/USD,109.29,110.89,106.04,110.31,8525.79862,940480.8458
4/14/22 4:00,LTC/USD,111.88,112.27,106.04,110.33,15439.39032,1703427.934
4/13/22 13:00,LTC/USD,106.86,112.27,106.43,109.29,16823.75407,1838668.082
4/13/22 4:00,LTC/USD,105.02,112,105.02,111.88,4374.81174,489453.9375
4/12/22 13:00,LTC/USD,105.67,108,102.68,106.86,10727.08796,1146296.619
4/12/22 4:00,LTC/USD,102.4,105.77,102.37,105.02,7637.63245,802104.1599
4/11/22 13:00,LTC/USD,104.77,105.68,101.75,105.67,9819.64959,1037642.372
4/11/22 4:00,LTC/USD,108.21,109.7,101.75,102.4,10856.09092,1111663.71
4/10/22 13:00,LTC/USD,112.1,114.5,104.23,104.77,7401.87109,775494.0341
4/10/22 4:00,LTC/USD,112.67,114.5,107.31,108.21,6559.93684,709850.7655
4/9/22 13:00,LTC/USD,111.57,113.08,110.61,112.1,3603.09255,403906.6749
4/9/22 4:00,LTC/USD,111.01,112.98,110.53,112.67,3348.60984,377287.8707
4/8/22 13:00,LTC/USD,111.46,115,109.67,111.57,9449.90024,1054325.37
4/8/22 4:00,LTC/USD,114.55,115.36,109.67,111.01,10707.91027,1188685.119
4/7/22 13:00,LTC/USD,113.67,115.36,111.43,111.46,8236.69219,918061.7115
4/7/22 4:00,LTC/USD,112.07,114.98,111.76,114.55,7054.1036,808047.5674
4/6/22 13:00,LTC/USD,118.31,118.92,110.19,113.67,11812.47955,1342724.55
4/6/22 4:00,LTC/USD,120.02,120.02,110.19,112.07,6969.50193,781072.0813
4/5/22 13:00,LTC/USD,126,126.26,117.3,118.31,12016.28574,1421646.766
4/5/22 4:00,LTC/USD,125.02,127.31,117.3,120.02,11559.81301,1387408.757
4/4/22 13:00,LTC/USD,124.58,127.31,121.31,126,16612.44176,2093167.662
4/4/22 4:00,LTC/USD,125.89,126.67,121.31,125.02,19688.78407,2461491.784
4/3/22 13:00,LTC/USD,127.02,129.51,124.28,124.58,27777.43268,3460512.563
4/3/22 4:00,LTC/USD,124.85,129.51,124.85,125.89,26939.50337,3391414.079
4/2/22 13:00,LTC/USD,127.22,128.28,123.76,127.02,13398.91143,1701929.73
4/2/22 4:00,LTC/USD,126.38,128.28,123.76,124.85,11202.53985,1398637.1
4/1/22 13:00,LTC/USD,123.16,128.06,122.92,127.22,8412.64152,1070256.254
4/1/22 4:00,LTC/USD,120.95,127.17,120.85,126.38,8898.35655,1124574.301
3/31/22 13:00,LTC/USD,130.33,130.87,119.19,123.16,22051.55251,2715869.207
3/31/22 4:00,LTC/USD,131.48,131.95,119.19,120.95,29358.489,3550909.245
3/30/22 13:00,LTC/USD,132.59,134.07,128.27,130.33,16585.55056,2161594.804
3/30/22 4:00,LTC/USD,128.18,134.07,128.18,131.48,5508.97714,724320.3144
3/29/22 13:00,LTC/USD,131.23,133.1,125.96,132.59,13531.94779,1794200.957
3/29/22 4:00,LTC/USD,129.08,132.02,125.96,128.18,11914.03913,1527141.536
3/28/22 13:00,LTC/USD,131.42,132.62,126.84,131.23,14974.38826,1965088.971
3/28/22 4:00,LTC/USD,130.34,132.62,126.84,129.08,16299.86055,2103986
3/27/22 13:00,LTC/USD,123.39,132.5,123.38,131.42,13312.16257,1749484.405
3/27/22 4:00,LTC/USD,126.52,130.76,123.38,130.34,11932.61322,1555296.807
3/26/22 13:00,LTC/USD,124.23,126.72,122.07,123.39,7147.41339,881919.3382
3/26/22 4:00,LTC/USD,124.3,126.53,122.07,126.52,5948.76746,752638.059
3/25/22 13:00,LTC/USD,126.76,126.97,121.6,124.23,13022.39894,1617772.62
3/25/22 4:00,LTC/USD,126.32,127.31,121.6,124.3,14543.48958,1807755.755
3/24/22 13:00,LTC/USD,121.19,127.82,120.13,126.76,14525.67074,1841274.023
3/24/22 4:00,LTC/USD,120.62,127.82,120.13,126.32,13607.10088,1718848.983
3/23/22 13:00,LTC/USD,120.52,123.47,119.4,121.19,11023.45423,1335932.418
3/23/22 4:00,LTC/USD,120.05,123.22,119.65,120.62,5121.52664,617758.5433
3/22/22 13:00,LTC/USD,122.17,124.51,118.66,120.52,10567.84086,1273636.18
3/22/22 4:00,LTC/USD,119.29,124.51,118.18,120.05,13812.254,1658161.093
3/21/22 13:00,LTC/USD,114.98,123.79,113.41,122.17,18227.13053,2226808.537
3/21/22 4:00,LTC/USD,114.28,121.15,114.28,119.29,6618.2703,789493.4641
3/20/22 13:00,LTC/USD,113.02,116.64,111.48,114.98,13103.95512,1506692.76
3/20/22 4:00,LTC/USD,116.45,116.64,111.48,114.28,16515.41733,1887381.892
3/19/22 13:00,LTC/USD,113.09,118.49,112.07,113.02,19264.35086,2177256.934
3/19/22 4:00,LTC/USD,112.3,118.49,111.9,116.45,15124.04204,1761194.696
3/18/22 13:00,LTC/USD,109.33,113.26,109,113.09,9431.75367,1066637.023
3/18/22 4:00,LTC/USD,108.57,113.02,108.57,112.3,8949.37596,1005014.92
3/17/22 13:00,LTC/USD,110.3,111.6,107.86,109.33,9492.80168,1037848.008
3/17/22 4:00,LTC/USD,109.97,111.6,107.86,108.57,10674.74778,1158957.366
3/16/22 13:00,LTC/USD,107.63,111.63,106.14,110.3,13129.96147,1448234.75
3/16/22 4:00,LTC/USD,106.78,111.63,106.14,109.97,10582.18545,1163722.934
3/15/22 13:00,LTC/USD,104.52,111.92,103.38,107.63,15594.03054,1678385.507
3/15/22 4:00,LTC/USD,105.01,111.92,102.55,106.78,14652.55318,1564599.629
3/14/22 13:00,LTC/USD,104.76,106.47,101.68,104.52,12013.98574,1255701.79
3/14/22 4:00,LTC/USD,101.99,106.47,101.68,105.01,13679.65573,1436500.648
3/13/22 13:00,LTC/USD,103.78,106.19,100.85,104.76,16058.14808,1682251.593
