date,symbol,close,Volume BTC,Volume USD,daily_return
2023-01-01 00:00:00,BTC/USD,16612.45,405.576976,6737627.234,-0.0024314025031014763
2022-12-31 04:00:00,BTC/USD,16520.78,1403.240817,23182632.82,-0.005518150543718847
2022-12-31 00:00:00,BTC/USD,16529.0,1471.324977,24319530.54,0.0004975552001782457
2022-12-30 04:00:00,BTC/USD,16550.0,880.4726571,14571822.47,0.0012704942827757026
2022-12-30 00:00:00,BTC/USD,16585.89,672.4848952,11153760.5,0.0021685800604229755
2022-12-29 04:00:00,BTC/USD,16597.15,629.2999576,10444585.79,0.0006788903097754151
2022-12-29 00:00:00,BTC/USD,16634.93,635.6286219,10573637.63,0.0022762944240426464
2022-12-28 04:00:00,BTC/USD,16539.57,877.7612482,14517793.61,-0.00573251585669432
2022-12-28 00:00:00,BTC/USD,16533.41,865.4926826,14309545.37,-0.0003724401541272959
2022-12-27 04:00:00,BTC/USD,16654.4,577.6445925,9620324.101,0.007317909614532159
2022-12-27 00:00:00,BTC/USD,16693.68,591.9657298,9882086.464,0.0023585358824094182
2022-12-26 04:00:00,BTC/USD,16860.53,255.3095308,4304654.003,0.009994800427467032
2022-12-26 00:00:00,BTC/USD,16908.98,234.9914904,3973466.412,0.00287357514858666
2022-12-25 04:00:00,BTC/USD,16886.24,152.1216333,2568762.409,-0.0013448475307202834
2022-12-25 00:00:00,BTC/USD,16833.7,129.3265839,2177044.916,-0.003111409052577785
2022-12-24 04:00:00,BTC/USD,16835.6,145.591939,2451127.648,0.00011286882859962155
2022-12-24 00:00:00,BTC/USD,16849.79,152.5277017,2570059.742,0.0008428568034404282
2022-12-23 04:00:00,BTC/USD,16848.0,363.1743552,6118761.537,-0.00010623277797527919
2022-12-23 00:00:00,BTC/USD,16780.59,412.6313818,6924198.039,-0.004001068376068395
2022-12-22 04:00:00,BTC/USD,16828.96,906.3373615,15252715.2,0.0028824969801419797
2022-12-22 00:00:00,BTC/USD,16823.03,872.0755068,14670952.41,-0.00035236877382793796
2022-12-21 04:00:00,BTC/USD,16859.25,329.5660548,5556236.509,0.0021530009754486823
2022-12-21 00:00:00,BTC/USD,16821.03,330.9072017,5566199.967,-0.0022670047599983034
2022-12-20 04:00:00,BTC/USD,16839.87,289.0998544,4868403.966,0.0011200265382085295
2022-12-20 00:00:00,BTC/USD,16908.52,372.0357969,6290574.712,0.004076634795874501
2022-12-19 04:00:00,BTC/USD,16724.43,560.5763869,9375320.542,-0.01088741060719689
2022-12-19 00:00:00,BTC/USD,16436.21,513.6310822,8442148.33,-0.017233472231938607
2022-12-18 04:00:00,BTC/USD,16688.47,255.6903532,4267080.789,0.015347820452525474
2022-12-18 00:00:00,BTC/USD,16746.46,232.7693983,3898063.418,0.003474854195741006
2022-12-17 04:00:00,BTC/USD,16741.06,286.5369887,4796932.92,-0.00032245620865534175
2022-12-17 00:00:00,BTC/USD,16800.01,299.6054949,5033375.31,0.0035212824038619583
2022-12-16 04:00:00,BTC/USD,16683.3,711.8629334,11876222.88,-0.00694701967439304
2022-12-16 00:00:00,BTC/USD,16637.01,696.958557,11595306.48,-0.0027746309183435125
2022-12-15 04:00:00,BTC/USD,17470.0,543.5064711,9495058.05,0.0500684918744414
2022-12-15 00:00:00,BTC/USD,17360.02,576.335923,10005203.15,-0.0062953634802518366
2022-12-14 04:00:00,BTC/USD,17738.58,964.49634,17108795.49,0.021806426490292186
2022-12-14 00:00:00,BTC/USD,17803.55,949.6203311,16906613.04,0.0036626381593114488
2022-12-13 04:00:00,BTC/USD,17824.82,928.1835701,16544705.06,0.001194705550297659
2022-12-13 00:00:00,BTC/USD,17775.73,951.8044705,16919019.28,-0.0027540250055820836
2022-12-12 04:00:00,BTC/USD,17157.83,539.948206,9264339.528,-0.0347608790187518
2022-12-12 00:00:00,BTC/USD,17215.47,512.0806665,8815709.351,0.00335939917810113
2022-12-11 04:00:00,BTC/USD,16907.17,225.2202219,3807836.578,-0.01790831153607786
2022-12-11 00:00:00,BTC/USD,17097.65,181.4050129,3101599.418,0.01126622610407324
2022-12-10 04:00:00,BTC/USD,17161.52,384.1508437,6592612.387,0.003735601091378049
2022-12-10 00:00:00,BTC/USD,17140.18,414.9399103,7112144.752,-0.0012434795985437619
2022-12-09 04:00:00,BTC/USD,17153.23,493.2808456,8461359.8,0.0007613689004433155
2022-12-09 00:00:00,BTC/USD,17133.65,513.9859955,8806456.152,-0.0011414759785765005
2022-12-08 04:00:00,BTC/USD,17201.32,543.7095327,9352521.658,0.0039495378976457385
2022-12-08 00:00:00,BTC/USD,17233.43,620.9690894,10701427.33,0.0018667172054238623
2022-12-07 04:00:00,BTC/USD,16842.01,904.8443117,15239396.95,-0.022712831978311976
2022-12-07 00:00:00,BTC/USD,16841.44,818.8104096,13789946.38,-3.384394142980085e-05
2022-12-06 04:00:00,BTC/USD,17024.76,569.7237825,9699410.663,0.010885054959670848
2022-12-06 00:00:00,BTC/USD,17091.48,578.1157437,9880853.671,0.003918997977063965
2022-12-05 04:00:00,BTC/USD,17000.77,686.5636844,11672111.29,-0.005307322712836959
2022-12-05 00:00:00,BTC/USD,16965.97,765.4686993,12986918.99,-0.002046966108005699
2022-12-04 04:00:00,BTC/USD,17202.2,412.6195312,7097963.699,0.013923754433138757
2022-12-04 00:00:00,BTC/USD,17113.31,330.4871817,5655729.592,-0.0051673623141226255
2022-12-03 04:00:00,BTC/USD,16961.58,336.8004779,5712668.251,-0.008866198298283612
2022-12-03 00:00:00,BTC/USD,16906.6,332.7562523,5625776.855,-0.003241443308937164
2022-12-02 04:00:00,BTC/USD,17019.0,403.3087792,6863912.114,0.006648291199886414
2022-12-02 00:00:00,BTC/USD,17097.82,421.4567507,7205991.661,0.004631294435630817
2022-12-01 04:00:00,BTC/USD,16916.32,814.3232891,13775353.34,-0.010615388394543901
2022-12-01 00:00:00,BTC/USD,16983.99,805.7539636,13684917.26,0.004000279020496267
2022-11-30 04:00:00,BTC/USD,17148.09,651.5590889,11172993.9,0.009662040545242778
2022-11-30 00:00:00,BTC/USD,17167.03,874.7110926,15016191.57,0.0011044961858726055
2022-11-29 04:00:00,BTC/USD,16844.65,656.9204911,11065595.75,-0.018779020016857717
2022-11-29 00:00:00,BTC/USD,16435.01,444.9381291,7312562.602,-0.0243187005963319
2022-11-28 04:00:00,BTC/USD,16268.8,535.6228307,8713940.708,-0.010113166952742891
2022-11-28 00:00:00,BTC/USD,16212.39,549.7322231,8912473.196,-0.0034673731313925593
2022-11-27 04:00:00,BTC/USD,16165.34,436.2729808,7052501.067,-0.002902101417496028
2022-11-27 00:00:00,BTC/USD,16431.66,401.2042363,6592451.602,0.0164747540107415
2022-11-26 04:00:00,BTC/USD,16515.35,345.7926012,5710885.835,0.005093216388362354
2022-11-26 00:00:00,BTC/USD,16454.1,392.6873446,6461316.836,-0.0037086710242290044
2022-11-25 04:00:00,BTC/USD,16613.06,518.0796994,8606889.131,0.009660814022037334
2022-11-25 00:00:00,BTC/USD,16500.31,442.137924,7295412.809,-0.006786829157301555
2022-11-24 04:00:00,BTC/USD,16477.86,392.5935436,6469101.448,-0.0013605804981846603
2022-11-24 00:00:00,BTC/USD,16577.33,457.2934816,7580704.952,0.006036584847789683
2022-11-23 04:00:00,BTC/USD,16709.75,852.0540871,14237610.78,0.00798801737071031
2022-11-23 00:00:00,BTC/USD,16600.38,854.737862,14188973.31,-0.00654528045003655
2022-11-22 04:00:00,BTC/USD,16564.0,692.050674,11463127.36,-0.0021915160978243087
2022-11-22 00:00:00,BTC/USD,16192.05,779.4206531,12620418.19,-0.022455324800772836
2022-11-21 04:00:00,BTC/USD,15805.03,1582.555707,25012340.42,-0.023901853069870582
2022-11-21 00:00:00,BTC/USD,15757.05,1771.390689,27911891.66,-0.0030357424187110738
2022-11-20 04:00:00,BTC/USD,16033.06,848.213788,13599462.56,0.01751660367898822
2022-11-20 00:00:00,BTC/USD,16247.48,509.3216726,8275193.688,0.013373616764360552
2022-11-19 04:00:00,BTC/USD,16659.01,335.8980836,5595729.533,0.025328850997200725
2022-11-19 00:00:00,BTC/USD,16685.2,354.1438289,5908960.613,0.0015721222329538875
2022-11-18 04:00:00,BTC/USD,16606.06,650.1388724,10796245.12,-0.004743125644283475
2022-11-18 00:00:00,BTC/USD,16677.78,764.9978844,12758466.42,0.004318905267113093
2022-11-17 04:00:00,BTC/USD,16854.09,1306.394655,22018093.09,0.010571550889866721
2022-11-17 00:00:00,BTC/USD,16660.05,1438.788972,23970296.22,-0.011512932469210813
2022-11-16 04:00:00,BTC/USD,16493.77,2423.001907,39964436.16,-0.00998076236265788
2022-11-16 00:00:00,BTC/USD,16628.38,2302.811269,38292020.85,0.00816126331336009
2022-11-15 04:00:00,BTC/USD,16962.7,4153.221561,70449851.37,0.020105386092932775
2022-11-15 00:00:00,BTC/USD,16865.94,4234.80647,71423991.84,-0.005704280568541664
2022-11-14 04:00:00,BTC/USD,16800.5,1355.354788,22770638.12,-0.0038800090596787795
2022-11-14 00:00:00,BTC/USD,16596.02,1377.835817,22866590.78,-0.012171066337311354
2022-11-13 04:00:00,BTC/USD,16117.94,698.2578972,11254478.89,-0.028806906716188574
2022-11-13 00:00:00,BTC/USD,16314.8,516.2337199,8422249.894,0.012213719619256436
2022-11-12 04:00:00,BTC/USD,16900.91,925.2309989,15637245.84,0.035925049648172225
2022-11-12 00:00:00,BTC/USD,16761.31,1090.647157,18280675.09,-0.008259910265186798
2022-11-11 04:00:00,BTC/USD,16841.32,2402.722571,40465019.69,0.004773493241279958
2022-11-11 00:00:00,BTC/USD,16939.88,2407.753652,40787057.94,0.005852272862222341
2022-11-10 04:00:00,BTC/USD,16993.96,2751.61955,46760912.57,0.003192466534591709
2022-11-10 00:00:00,BTC/USD,17566.09,3102.165144,54492912.12,0.033666667451259125
2022-11-09 04:00:00,BTC/USD,16327.86,6262.112231,102246891.8,-0.0704897902720526
2022-11-09 00:00:00,BTC/USD,15880.18,6179.467556,98131057.09,-0.02741816747571335
2022-11-08 04:00:00,BTC/USD,18307.35,6291.850686,115187112.6,0.15284272596406323
2022-11-08 00:00:00,BTC/USD,18545.44,5914.741996,109691492.8,0.01300515913007616
2022-11-07 04:00:00,BTC/USD,20158.84,823.591183,16602642.88,0.08699712705657037
2022-11-07 00:00:00,BTC/USD,20500.71,852.502366,17476903.78,0.016958813106309645
2022-11-06 04:00:00,BTC/USD,20915.75,446.983659,9348998.466,0.020245152484962725
2022-11-06 00:00:00,BTC/USD,20932.0,302.8822916,6339932.128,0.0007769264788497487
2022-11-05 04:00:00,BTC/USD,21231.01,341.1104688,7242119.774,0.014284827059048322
2022-11-05 00:00:00,BTC/USD,21302.16,406.7286863,8664199.552,0.0033512301110498743
2022-11-04 04:00:00,BTC/USD,21455.05,1145.80693,24583344.98,0.007177206442914752
2022-11-04 00:00:00,BTC/USD,21156.18,1088.726963,23033303.6,-0.013930053763566153
2022-11-03 04:00:00,BTC/USD,20325.05,567.7311667,11539164.35,-0.03928544756189445
2022-11-03 00:00:00,BTC/USD,20200.69,574.2606171,11600460.71,-0.0061185581339283646
2022-11-02 04:00:00,BTC/USD,20309.91,1141.604162,23185877.78,0.005406746007190932
2022-11-02 00:00:00,BTC/USD,20153.13,1155.635464,23289671.73,-0.007719384280875596
2022-11-01 04:00:00,BTC/USD,20516.14,513.9409739,10544084.97,0.01801258663046368
2022-11-01 00:00:00,BTC/USD,20476.36,505.3941984,10348633.55,-0.0019389612275992896
2022-10-31 04:00:00,BTC/USD,20487.21,703.2565085,14407763.77,0.0005298793340222652
2022-10-31 00:00:00,BTC/USD,20495.6,763.578358,15649996.6,0.0004095237955779041
2022-10-30 04:00:00,BTC/USD,20528.91,412.4419914,8466984.521,0.001625226877964181
2022-10-30 00:00:00,BTC/USD,20630.8,328.0846368,6768648.524,0.004963244517122378
2022-10-29 04:00:00,BTC/USD,20783.38,421.0463918,8750767.159,0.007395738410531871
2022-10-29 00:00:00,BTC/USD,20822.1,447.4783072,9317438.061,0.0018630270918396086
2022-10-28 04:00:00,BTC/USD,20767.15,1144.377646,23765462.23,-0.0026390229611805704
2022-10-28 00:00:00,BTC/USD,20595.63,1184.863554,24403011.36,-0.008259197819633468
2022-10-27 04:00:00,BTC/USD,20291.76,1305.543464,26491774.65,-0.014754100748556986
2022-10-27 00:00:00,BTC/USD,20291.12,1301.889841,26416803.0,-3.153989599713469e-05
2022-10-26 04:00:00,BTC/USD,20754.57,1341.666641,27845714.22,0.02284004037234033
2022-10-26 00:00:00,BTC/USD,20772.67,1416.237577,29419035.84,0.000872097085123924
2022-10-25 04:00:00,BTC/USD,20260.28,1562.078944,31648156.78,-0.02466654503248733
2022-10-25 00:00:00,BTC/USD,20089.09,1508.926128,30312952.79,-0.008449537716161859
2022-10-24 04:00:00,BTC/USD,19341.3,982.0756575,18994619.91,-0.03722368708587598
2022-10-24 00:00:00,BTC/USD,19334.22,954.485133,18454225.55,-0.00036605605621120585
2022-10-23 04:00:00,BTC/USD,19387.29,505.168915,9793856.254,0.002744874114394058
2022-10-23 00:00:00,BTC/USD,19573.16,433.1692482,8478491.002,0.009587208939464853
2022-10-22 04:00:00,BTC/USD,19199.34,320.4466531,6152364.244,-0.019098602371819373
2022-10-22 00:00:00,BTC/USD,19204.5,361.3118788,6938813.977,0.0002687592385988147
2022-10-21 04:00:00,BTC/USD,19150.7,938.5917664,17974689.34,-0.0028014267489390177
2022-10-21 00:00:00,BTC/USD,19164.81,1002.104437,19205141.13,0.0007367876892228065
2022-10-20 04:00:00,BTC/USD,19054.34,741.2442756,14123920.45,-0.005764210550482929
2022-10-20 00:00:00,BTC/USD,19046.3,763.9240953,14549927.5,-0.00042195111454923495
2022-10-19 04:00:00,BTC/USD,19048.49,822.446262,15666359.4,0.00011498296257017593
2022-10-19 00:00:00,BTC/USD,19128.09,712.8393481,13635255.21,0.00417880892396183
2022-10-18 04:00:00,BTC/USD,19296.35,1023.922786,19757972.46,0.008796487260358976
2022-10-18 00:00:00,BTC/USD,19333.87,1096.373404,21197140.87,0.0019444091758287207
2022-10-17 04:00:00,BTC/USD,19543.05,1066.416342,20841027.88,0.010819354842046547
2022-10-17 00:00:00,BTC/USD,19553.51,984.1298244,19243192.36,0.0005352286362669822
2022-10-16 04:00:00,BTC/USD,19194.97,275.8161084,5294281.926,-0.018336349842048683
2022-10-16 00:00:00,BTC/USD,19263.57,257.1155513,4952963.42,0.0035738529416819986
2022-10-15 04:00:00,BTC/USD,19130.24,659.1860898,12610388.1,-0.006921354660636481
2022-10-15 00:00:00,BTC/USD,19073.57,672.1253036,12819829.03,-0.002962325616406414
2022-10-14 04:00:00,BTC/USD,19212.47,957.6633364,18399078.12,0.007282328373765523
2022-10-14 00:00:00,BTC/USD,19184.53,1158.30852,22221604.56,-0.0014542638192800439
2022-10-13 04:00:00,BTC/USD,19811.7,2790.09082,55276442.31,0.03269144461709517
2022-10-13 00:00:00,BTC/USD,19382.69,2611.76144,50622962.34,-0.021654375949565208
2022-10-12 04:00:00,BTC/USD,19084.53,629.4916093,12013551.5,-0.015382797743760057
2022-10-12 00:00:00,BTC/USD,19157.49,688.1680237,13183572.03,0.0038229917110876865
2022-10-11 04:00:00,BTC/USD,19050.91,773.4069328,14734105.87,-0.005563359291848813
2022-10-11 00:00:00,BTC/USD,19058.9,907.1772615,17289800.71,0.00041940253772665415
2022-10-10 04:00:00,BTC/USD,19042.44,1070.309755,20381309.3,-0.0008636385100925237
2022-10-10 00:00:00,BTC/USD,19131.81,884.8906618,16929560.01,0.004693201081374054
2022-10-09 04:00:00,BTC/USD,19455.92,329.748172,6415554.055,0.01694089581696656
2022-10-09 00:00:00,BTC/USD,19451.77,329.3403108,6406251.978,-0.00021330268627739457
2022-10-08 04:00:00,BTC/USD,19368.23,371.7153842,7199469.056,-0.00429472485023219
2022-10-08 00:00:00,BTC/USD,19415.77,369.3536538,7171285.59,0.0024545350814195732
2022-10-07 04:00:00,BTC/USD,19508.67,1383.724426,26994623.2,0.004784770318148501
2022-10-07 00:00:00,BTC/USD,19533.17,1406.548909,27474358.95,0.0012558518853411638
2022-10-06 04:00:00,BTC/USD,19988.29,1107.562407,22138278.59,0.023299853531198567
2022-10-06 00:00:00,BTC/USD,19961.91,1321.491557,26379495.52,-0.0013197727269316228
2022-10-05 04:00:00,BTC/USD,20364.52,1192.473087,24284142.03,0.020168911692318048
2022-10-05 00:00:00,BTC/USD,20166.09,1101.744796,22217884.72,-0.00974390754115495
2022-10-04 04:00:00,BTC/USD,20194.33,1591.908654,32147528.69,0.0014003706221683565
2022-10-04 00:00:00,BTC/USD,20340.09,1540.038728,31324526.32,0.007217867589565996
2022-10-03 04:00:00,BTC/USD,19605.32,1266.704911,24834155.13,-0.036124225605688065
2022-10-03 00:00:00,BTC/USD,19629.01,1287.345232,25269312.43,0.0012083454898976775
2022-10-02 04:00:00,BTC/USD,19167.88,553.3570825,10606682.15,-0.023492269859763604
2022-10-02 00:00:00,BTC/USD,19061.36,405.3635486,7726780.53,-0.0055572134216199665
2022-10-01 04:00:00,BTC/USD,19312.89,357.1116898,6896858.782,0.01319580554587918
2022-10-01 00:00:00,BTC/USD,19317.82,419.8013196,8109646.327,0.0002552699259406044
2022-09-30 04:00:00,BTC/USD,19417.6,1781.022897,34583190.2,0.005165179093707284
2022-09-30 00:00:00,BTC/USD,19427.75,1851.443472,35969380.92,0.0005227216545815594
2022-09-29 04:00:00,BTC/USD,19399.78,1294.304071,25109214.23,-0.0014396932223238457
2022-09-29 00:00:00,BTC/USD,19592.0,1276.290377,25005081.07,0.009908359785523402
2022-09-28 04:00:00,BTC/USD,19507.88,1613.425027,31474501.82,-0.004293589220089822
2022-09-28 00:00:00,BTC/USD,19411.95,1999.23671,38809083.06,-0.004917500005126141
2022-09-27 04:00:00,BTC/USD,18748.12,2539.210478,47605422.75,-0.0341969766046174
2022-09-27 00:00:00,BTC/USD,19081.94,2691.19258,51353175.34,0.017805518633335016
2022-09-26 04:00:00,BTC/USD,20106.7,1612.707656,32426229.02,0.05370313500618917
2022-09-26 00:00:00,BTC/USD,19228.5,1046.835892,20129083.96,-0.04367698329412584
2022-09-25 04:00:00,BTC/USD,18874.09,634.6641908,11978709.06,-0.01843149491640017
2022-09-25 00:00:00,BTC/USD,18813.98,578.7682922,10888935.07,-0.003184789306398428
2022-09-24 04:00:00,BTC/USD,19054.76,422.0781966,8042598.738,0.012797930049888384
2022-09-24 00:00:00,BTC/USD,18924.93,500.1018848,9464393.163,-0.006813520611122836
2022-09-23 04:00:00,BTC/USD,19129.54,1316.04962,25175423.85,0.010811664825180367
2022-09-23 00:00:00,BTC/USD,19290.89,1308.104235,25234494.9,0.008434599054655711
2022-09-22 04:00:00,BTC/USD,19388.47,1274.670628,24713913.23,0.005058346193462349
2022-09-22 00:00:00,BTC/USD,19400.33,1387.702451,26921885.5,0.0006117037600181785
2022-09-21 04:00:00,BTC/USD,18682.02,3492.233205,65241970.58,-0.03702565884188569
2022-09-21 00:00:00,BTC/USD,18428.01,3335.625881,61468947.09,-0.013596495453917834
2022-09-20 04:00:00,BTC/USD,19027.62,1272.836026,24219040.22,0.03253796801716513
2022-09-20 00:00:00,BTC/USD,18881.55,1381.053403,26076428.88,-0.007676735188110739
2022-09-19 04:00:00,BTC/USD,19371.9,1815.900646,35177445.73,0.02596979591188231
2022-09-19 00:00:00,BTC/USD,19534.28,2174.91669,42485431.59,0.008382244384907978
2022-09-18 04:00:00,BTC/USD,18781.55,1280.237367,24044842.12,-0.03853379802071022
2022-09-18 00:00:00,BTC/USD,19420.1,785.1702867,15248085.49,0.03399879136705963
2022-09-17 04:00:00,BTC/USD,19996.07,414.5501148,8289373.114,0.029658446660933757
2022-09-17 00:00:00,BTC/USD,20122.63,530.7478864,10680043.34,0.006329243696386433
2022-09-16 04:00:00,BTC/USD,19878.47,1297.870658,25799682.93,-0.012133602814343836
2022-09-16 00:00:00,BTC/USD,19802.21,1221.05526,24179592.68,-0.0038363113458934617
2022-09-15 04:00:00,BTC/USD,19750.72,1745.398039,34472867.95,-0.0026002148245068968
2022-09-15 00:00:00,BTC/USD,19704.24,1795.371937,35376439.53,-0.0023533319291650923
2022-09-14 04:00:00,BTC/USD,20024.79,1687.051027,33782842.53,0.016268072252469512
2022-09-14 00:00:00,BTC/USD,20233.65,1705.484786,34508182.24,0.010430071925847884
2022-09-13 04:00:00,BTC/USD,20325.02,2720.256788,55289273.61,0.004515744811242506
2022-09-13 00:00:00,BTC/USD,20171.63,2692.491959,54311951.57,-0.0075468560424540865
2022-09-12 04:00:00,BTC/USD,22219.6,1344.947651,29884198.83,0.10152724395599155
2022-09-12 00:00:00,BTC/USD,22407.24,1658.207162,37155845.84,0.008444796485985506
2022-09-11 04:00:00,BTC/USD,21663.36,926.8784145,20079300.77,-0.03319819843943306
2022-09-11 00:00:00,BTC/USD,21845.19,648.7171486,14171349.37,0.008393434813436018
2022-09-10 04:00:00,BTC/USD,21555.8,1030.17433,22206231.82,-0.013247309819690245
2022-09-10 00:00:00,BTC/USD,21649.02,1035.01133,22406980.99,0.00432459013351405
2022-09-09 04:00:00,BTC/USD,21310.48,2905.732005,61922543.79,-0.0156376593490144
2022-09-09 00:00:00,BTC/USD,21369.23,3200.96876,68402237.65,0.002756859535777645
2022-09-08 04:00:00,BTC/USD,19947.26,1789.417421,35693974.55,-0.06654287496554634
2022-09-08 00:00:00,BTC/USD,19322.82,1426.681792,27567515.46,-0.031304550098609996
2022-09-07 04:00:00,BTC/USD,19212.78,1507.120422,28955973.09,-0.005694820942284906
2022-09-07 00:00:00,BTC/USD,19288.33,1750.339528,33761126.42,0.003932278410516465
2022-09-06 04:00:00,BTC/USD,18745.23,2673.561024,50116516.32,-0.02815692182786178
2022-09-06 00:00:00,BTC/USD,18789.63,2657.18542,49927530.89,0.0023686025724944937
2022-09-05 04:00:00,BTC/USD,19776.36,775.1862808,15330362.96,0.052514605130596026
2022-09-05 00:00:00,BTC/USD,19787.24,511.8800734,10128693.86,0.0005501517973984793
2022-09-04 04:00:00,BTC/USD,19884.33,377.035877,7497105.8,0.0049066974474458736
2022-09-04 00:00:00,BTC/USD,20008.78,345.240702,6907845.254,0.006258697175112182
2022-09-03 04:00:00,BTC/USD,19779.5,346.3880316,6851382.071,-0.01145896951238401
2022-09-03 00:00:00,BTC/USD,19833.37,365.2641243,7244418.525,0.002723526883894989
2022-09-02 04:00:00,BTC/USD,19898.38,984.7272278,19594476.58,0.0032778090662355375
2022-09-02 00:00:00,BTC/USD,19949.67,1012.801369,20205053.08,0.0025775967691841206
2022-09-01 04:00:00,BTC/USD,20165.78,1844.028573,37186274.52,0.010832760642156103
2022-09-01 00:00:00,BTC/USD,20120.31,1893.199863,38091768.14,-0.0022548098808971018
2022-08-31 04:00:00,BTC/USD,20022.02,1269.857927,25425120.81,-0.004885113599144342
2022-08-31 00:00:00,BTC/USD,20055.37,1410.767605,28293466.3,0.0016656661016221097
2022-08-30 04:00:00,BTC/USD,20413.79,1519.798134,31024839.94,0.01787152268943437
2022-08-30 00:00:00,BTC/USD,19800.79,1348.905693,26709398.36,-0.030028720781393403
2022-08-29 04:00:00,BTC/USD,20268.62,1762.638357,35726247.06,0.023626835090923004
2022-08-29 00:00:00,BTC/USD,20291.72,1812.856409,36785974.65,0.0011396927861888617
2022-08-28 04:00:00,BTC/USD,19853.4,613.8866358,12187736.94,-0.02160092885176812
2022-08-28 00:00:00,BTC/USD,19549.6,551.5852593,10783271.19,-0.015302164868486123
2022-08-27 04:00:00,BTC/USD,20000.59,954.3644909,19087852.89,0.023069014199779136
2022-08-27 00:00:00,BTC/USD,20034.85,1012.638353,20288057.51,0.0017129494679906099
2022-08-26 04:00:00,BTC/USD,20210.84,2591.235897,52371054.12,0.008784193542751728
2022-08-26 00:00:00,BTC/USD,20241.43,2539.973151,51412688.73,0.001513544216865892
2022-08-25 04:00:00,BTC/USD,21557.88,725.7039506,15644638.68,0.06503740101366362
2022-08-25 00:00:00,BTC/USD,21566.42,733.5194519,15819388.58,0.0003961428489256402
2022-08-24 04:00:00,BTC/USD,21464.46,852.8244746,18305416.82,-0.004727720224311671
2022-08-24 00:00:00,BTC/USD,21368.63,897.6098597,19180692.98,-0.004464589372385697
2022-08-23 04:00:00,BTC/USD,21271.33,1069.724911,22754471.6,-0.004553403751199725
2022-08-23 00:00:00,BTC/USD,21519.66,1025.581477,22070164.7,0.011674399297082028
