https://www.CryptoDataDownload.com,,,,,,,,
unix,date,symbol,open,high,low,close,Volume DOGE,Volume USD
1.66365E+12,9/20/22 4:00,DOGE/USD,0.0586,0.0606,0.05758,0.05921,3409132.095,201854.7114
1.66363E+12,9/20/22 0:00,DOGE/USD,0.05858,0.0606,0.05758,0.05838,2738813.573,159891.9364
1.66356E+12,9/19/22 4:00,DOGE/USD,0.05686,0.0588,0.05586,0.0586,3618984.434,212072.4878
1.66355E+12,9/19/22 0:00,DOGE/USD,0.05751,0.0588,0.05586,0.05858,4830430.655,282966.6277
1.66347E+12,9/18/22 4:00,DOGE/USD,0.06135,0.06173,0.05621,0.05686,11044620.86,627997.1423
1.66346E+12,9/18/22 0:00,DOGE/USD,0.06218,0.06223,0.05632,0.05751,9934814.233,571351.1665
1.66339E+12,9/17/22 4:00,DOGE/USD,0.06059,0.06241,0.0602,0.06135,2435106.397,149393.7775
1.66337E+12,9/17/22 0:00,DOGE/USD,0.06042,0.06241,0.0602,0.06218,2655044.162,165090.646
1.6633E+12,9/16/22 4:00,DOGE/USD,0.05951,0.06092,0.0588,0.06059,2322926.172,140746.0967
1.66329E+12,9/16/22 0:00,DOGE/USD,0.05859,0.06048,0.05808,0.06042,2336521.885,141172.6523
1.66321E+12,9/15/22 4:00,DOGE/USD,0.0602,0.06117,0.05808,0.05951,3429353.578,204080.8314
1.6632E+12,9/15/22 0:00,DOGE/USD,0.06113,0.06119,0.05856,0.05859,3673767.964,215246.065
1.66313E+12,9/14/22 4:00,DOGE/USD,0.06054,0.06149,0.05972,0.0602,1797677.373,108220.1778
1.66311E+12,9/14/22 0:00,DOGE/USD,0.05964,0.06149,0.05923,0.06113,3395046.941,207539.2195
1.66304E+12,9/13/22 4:00,DOGE/USD,0.06357,0.06413,0.05923,0.06054,7307305.556,442384.2784
1.66303E+12,9/13/22 0:00,DOGE/USD,0.06386,0.06413,0.05928,0.05964,7195082.709,429114.7328
1.66296E+12,9/12/22 4:00,DOGE/USD,0.06296,0.06542,0.06276,0.06357,2370398.33,150686.2219
1.66294E+12,9/12/22 0:00,DOGE/USD,0.06384,0.06542,0.06265,0.06386,2535024.973,161886.6947
1.66287E+12,9/11/22 4:00,DOGE/USD,0.06427,0.06471,0.06265,0.06296,4701675.414,296017.484
1.66285E+12,9/11/22 0:00,DOGE/USD,0.06482,0.06529,0.06273,0.06384,4924675.095,314391.2581
1.66278E+12,9/10/22 4:00,DOGE/USD,0.06377,0.06554,0.06327,0.06427,6905789.728,443835.1058
1.66277E+12,9/10/22 0:00,DOGE/USD,0.06392,0.06554,0.06327,0.06482,6522798.465,422807.7965
1.6627E+12,9/9/22 4:00,DOGE/USD,0.06224,0.06487,0.06212,0.06377,7706551.194,491446.7697
1.66268E+12,9/9/22 0:00,DOGE/USD,0.0609,0.06487,0.0609,0.06392,8171499.715,522322.2618
1.66261E+12,9/8/22 4:00,DOGE/USD,0.06093,0.0625,0.05966,0.06224,4293568.022,267231.6737
1.6626E+12,9/8/22 0:00,DOGE/USD,0.06099,0.06139,0.05966,0.0609,4101413.999,249776.1125
1.66252E+12,9/7/22 4:00,DOGE/USD,0.05842,0.06149,0.05842,0.06093,1555641.523,94785.23799
1.66251E+12,9/7/22 0:00,DOGE/USD,0.05884,0.06149,0.0574,0.06099,3076533.879,187637.8013
1.66244E+12,9/6/22 4:00,DOGE/USD,0.06333,0.06379,0.0574,0.05842,8801726.861,514196.8832
1.66242E+12,9/6/22 0:00,DOGE/USD,0.06271,0.06531,0.05804,0.05884,10133664.1,596264.7958
1.66235E+12,9/5/22 4:00,DOGE/USD,0.06316,0.06531,0.06097,0.06333,5477209.697,346871.6901
1.66234E+12,9/5/22 0:00,DOGE/USD,0.06325,0.06371,0.06097,0.06271,4061287.402,254683.333
1.66226E+12,9/4/22 4:00,DOGE/USD,0.06264,0.06385,0.06192,0.06316,3119717.326,197041.3463
1.66225E+12,9/4/22 0:00,DOGE/USD,0.06272,0.06385,0.06192,0.06325,2541523.399,160751.355
1.66218E+12,9/3/22 4:00,DOGE/USD,0.06135,0.06403,0.06122,0.06264,3277946.672,205330.5795
1.66216E+12,9/3/22 0:00,DOGE/USD,0.06167,0.06403,0.06122,0.06272,3758090.828,235707.4567
1.66209E+12,9/2/22 4:00,DOGE/USD,0.06258,0.06277,0.06076,0.06135,2623834.074,160972.2204
1.66208E+12,9/2/22 0:00,DOGE/USD,0.06243,0.06282,0.06076,0.06167,3092147.091,190692.7111
1.662E+12,9/1/22 4:00,DOGE/USD,0.06067,0.06282,0.0599,0.06258,4739427.847,296593.3947
1.66199E+12,9/1/22 0:00,DOGE/USD,0.06128,0.0626,0.0599,0.06243,4274598.783,266863.2021
1.66192E+12,8/31/22 4:00,DOGE/USD,0.06318,0.06318,0.06034,0.06067,1046935.402,63517.57084
1.6619E+12,8/31/22 0:00,DOGE/USD,0.06133,0.06346,0.06077,0.06128,3439488.191,210771.8364
1.66183E+12,8/30/22 4:00,DOGE/USD,0.06355,0.06448,0.06015,0.06318,3521530.446,222490.2936
1.66182E+12,8/30/22 0:00,DOGE/USD,0.06389,0.06448,0.06015,0.06133,3147988.026,193066.1056
1.66175E+12,8/29/22 4:00,DOGE/USD,0.06195,0.06429,0.06128,0.06355,3885898.462,246948.8472
1.66173E+12,8/29/22 0:00,DOGE/USD,0.06179,0.06406,0.06077,0.06389,5221522.314,333603.0606
1.66166E+12,8/28/22 4:00,DOGE/USD,0.06327,0.06426,0.06077,0.06195,7678423.844,475678.3572
1.66164E+12,8/28/22 0:00,DOGE/USD,0.06364,0.06426,0.06131,0.06179,6774840.782,418617.4119
1.66157E+12,8/27/22 4:00,DOGE/USD,0.06387,0.0641,0.06228,0.06327,6292262.735,398111.4632
1.66156E+12,8/27/22 0:00,DOGE/USD,0.06351,0.0641,0.06228,0.06364,6312262.504,401712.3857
1.66149E+12,8/26/22 4:00,DOGE/USD,0.06911,0.06953,0.06282,0.06387,10263534.01,655531.9174
1.66147E+12,8/26/22 0:00,DOGE/USD,0.06911,0.06953,0.06282,0.06351,9950178.022,631935.8062
1.6614E+12,8/25/22 4:00,DOGE/USD,0.06826,0.07178,0.06768,0.06911,5211127.456,360141.0185
1.66139E+12,8/25/22 0:00,DOGE/USD,0.06789,0.07178,0.06768,0.06911,5614081.626,387989.1811
1.66131E+12,8/24/22 4:00,DOGE/USD,0.06725,0.06954,0.06725,0.06826,2481007.126,169353.5464
1.6613E+12,8/24/22 0:00,DOGE/USD,0.06884,0.06962,0.06704,0.06789,4862849.475,330138.8509
1.66123E+12,8/23/22 4:00,DOGE/USD,0.06852,0.0692,0.06688,0.06725,3530676.605,237438.0017
1.66121E+12,8/23/22 0:00,DOGE/USD,0.06842,0.0692,0.06688,0.06884,3260002.111,224418.5453
1.66114E+12,8/22/22 4:00,DOGE/USD,0.06828,0.06896,0.06526,0.06852,19966057.28,1368074.245
1.66113E+12,8/22/22 0:00,DOGE/USD,0.06977,0.06977,0.06526,0.06842,19648500.88,1344350.43
1.66105E+12,8/21/22 4:00,DOGE/USD,0.06843,0.07072,0.06745,0.06828,4335362.829,296018.574
1.66104E+12,8/21/22 0:00,DOGE/USD,0.06937,0.07072,0.06745,0.06977,4754240.831,331703.3827
1.66097E+12,8/20/22 4:00,DOGE/USD,0.06959,0.07114,0.06764,0.06843,11223192.06,768003.0327
1.66095E+12,8/20/22 0:00,DOGE/USD,0.06789,0.07114,0.06764,0.06937,14814173.99,1027659.25
1.66088E+12,8/19/22 4:00,DOGE/USD,0.07394,0.0745,0.06707,0.06959,29022597.93,2019682.59
1.66087E+12,8/19/22 0:00,DOGE/USD,0.07473,0.07527,0.06707,0.06789,28726017.39,1950209.321
1.6608E+12,8/18/22 4:00,DOGE/USD,0.08084,0.08228,0.07215,0.07394,13996822.16,1034925.03
1.66078E+12,8/18/22 0:00,DOGE/USD,0.08001,0.08228,0.0735,0.07473,10536769.63,787412.7943
1.66071E+12,8/17/22 4:00,DOGE/USD,0.085,0.08893,0.07937,0.08084,15221753.51,1230526.554
1.66069E+12,8/17/22 0:00,DOGE/USD,0.08674,0.08893,0.07937,0.08001,17481516.97,1398696.173
1.66062E+12,8/16/22 4:00,DOGE/USD,0.07943,0.08966,0.07853,0.085,26935682.02,2289532.972
1.66061E+12,8/16/22 0:00,DOGE/USD,0.0767,0.08966,0.07621,0.08674,27080288.75,2348944.246
1.66054E+12,8/15/22 4:00,DOGE/USD,0.08039,0.08047,0.07474,0.07943,21778781.66,1729888.627
1.66052E+12,8/15/22 0:00,DOGE/USD,0.08171,0.08207,0.07474,0.0767,24832884.38,1904682.232
1.66045E+12,8/14/22 4:00,DOGE/USD,0.07431,0.08469,0.07415,0.08039,24237176.77,1948426.64
1.66044E+12,8/14/22 0:00,DOGE/USD,0.07291,0.08469,0.07264,0.08171,18568566.31,1517237.554
1.66036E+12,8/13/22 4:00,DOGE/USD,0.07305,0.0746,0.07264,0.07431,2328288.079,173015.0871
1.66035E+12,8/13/22 0:00,DOGE/USD,0.0724,0.07518,0.07187,0.07291,4939938.195,360170.8938
1.66028E+12,8/12/22 4:00,DOGE/USD,0.07142,0.07333,0.06976,0.07305,5027816.996,367282.0315
1.66026E+12,8/12/22 0:00,DOGE/USD,0.07085,0.07277,0.06976,0.0724,5573270.584,403504.7903
1.66019E+12,8/11/22 4:00,DOGE/USD,0.07192,0.07202,0.06998,0.07142,2307180.564,164778.8359
1.66018E+12,8/11/22 0:00,DOGE/USD,0.07125,0.07544,0.07045,0.07085,6422039.311,455001.4852
1.6601E+12,8/10/22 4:00,DOGE/USD,0.06791,0.07242,0.06758,0.07192,5289349.447,380410.0122
1.66009E+12,8/10/22 0:00,DOGE/USD,0.06905,0.07153,0.06676,0.07125,5468613.406,389638.7051
1.66002E+12,8/9/22 4:00,DOGE/USD,0.0707,0.07425,0.06676,0.06791,8849997.944,601003.3603
1.66E+12,8/9/22 0:00,DOGE/USD,0.07009,0.07425,0.06781,0.06905,8202862.409,566407.6493
1.65993E+12,8/8/22 4:00,DOGE/USD,0.06989,0.07278,0.06919,0.0707,6860371.985,485028.2993
1.65992E+12,8/8/22 0:00,DOGE/USD,0.06894,0.07278,0.0689,0.07009,7408507.428,519262.2856
1.65984E+12,8/7/22 4:00,DOGE/USD,0.06839,0.07029,0.06817,0.06989,5752613.054,402050.1264
1.65983E+12,8/7/22 0:00,DOGE/USD,0.06863,0.06999,0.06743,0.06894,5108940.105,352210.3309
1.65976E+12,8/6/22 4:00,DOGE/USD,0.07,0.07041,0.06743,0.06839,1878693.691,128483.8615
1.65974E+12,8/6/22 0:00,DOGE/USD,0.06982,0.0713,0.06844,0.06863,2989900.409,205196.8651
1.65967E+12,8/5/22 4:00,DOGE/USD,0.06847,0.0713,0.06792,0.07,11182266.72,782758.6704
1.65966E+12,8/5/22 0:00,DOGE/USD,0.0674,0.07026,0.06724,0.06982,10315861.9,720253.4782
1.65959E+12,8/4/22 4:00,DOGE/USD,0.06702,0.0685,0.06578,0.06847,3302635.196,226131.4319
1.65957E+12,8/4/22 0:00,DOGE/USD,0.06629,0.0676,0.06578,0.0674,2816130.985,189807.2284
1.6595E+12,8/3/22 4:00,DOGE/USD,0.06649,0.06818,0.06574,0.06702,1099146.061,73664.76899
1.65948E+12,8/3/22 0:00,DOGE/USD,0.06652,0.06839,0.06513,0.06629,2560840.395,169758.1098
1.65941E+12,8/2/22 4:00,DOGE/USD,0.06597,0.06848,0.06513,0.06649,3308877.567,220007.2694
1.6594E+12,8/2/22 0:00,DOGE/USD,0.06848,0.0691,0.0655,0.06652,4543044.007,302203.2873
1.65933E+12,8/1/22 4:00,DOGE/USD,0.07007,0.07062,0.06577,0.06597,6353226.703,419122.3656
1.65931E+12,8/1/22 0:00,DOGE/USD,0.06813,0.07133,0.0668,0.06848,5506867.233,377110.2681
1.65924E+12,7/31/22 4:00,DOGE/USD,0.0704,0.07225,0.06783,0.07007,3652027.678,255897.5794
1.65923E+12,7/31/22 0:00,DOGE/USD,0.0696,0.07225,0.06783,0.06813,3139490.612,213893.4954
1.65915E+12,7/30/22 4:00,DOGE/USD,0.06891,0.07448,0.06796,0.0704,7405799.834,521368.3083
1.65914E+12,7/30/22 0:00,DOGE/USD,0.069,0.07448,0.06796,0.0696,9001914.785,626533.269
1.65907E+12,7/29/22 4:00,DOGE/USD,0.0716,0.07235,0.06727,0.06891,9010290.311,620899.1053
1.65905E+12,7/29/22 0:00,DOGE/USD,0.06908,0.07235,0.06727,0.069,9250623.018,638292.9883
1.65898E+12,7/28/22 4:00,DOGE/USD,0.06674,0.07199,0.06674,0.0716,5973083.793,427672.7996
1.65897E+12,7/28/22 0:00,DOGE/USD,0.0672,0.07079,0.06525,0.06908,8055272.982,556458.2576
1.65889E+12,7/27/22 4:00,DOGE/USD,0.06184,0.06735,0.0618,0.06674,5260081.79,351057.8587
1.65888E+12,7/27/22 0:00,DOGE/USD,0.06265,0.06721,0.06179,0.0672,4773642.057,320788.7462
1.65881E+12,7/26/22 4:00,DOGE/USD,0.06168,0.06274,0.06015,0.06184,1813572.416,112151.3182
1.65879E+12,7/26/22 0:00,DOGE/USD,0.06175,0.06265,0.06015,0.06265,2509529.138,157222.0005
1.65872E+12,7/25/22 4:00,DOGE/USD,0.06461,0.06559,0.06122,0.06168,6181211.042,381257.0971
1.65871E+12,7/25/22 0:00,DOGE/USD,0.06762,0.06796,0.06175,0.06175,6634162.303,409659.5222
1.65864E+12,7/24/22 4:00,DOGE/USD,0.06778,0.06901,0.06419,0.06461,2632176.12,170064.8991
1.65862E+12,7/24/22 0:00,DOGE/USD,0.06807,0.06901,0.06727,0.06762,1639570.732,110867.7729
1.65855E+12,7/23/22 4:00,DOGE/USD,0.06819,0.06949,0.06598,0.06778,2580103.067,174879.3859
1.65853E+12,7/23/22 0:00,DOGE/USD,0.06758,0.06949,0.06598,0.06807,2491417.811,169590.8104
1.65846E+12,7/22/22 4:00,DOGE/USD,0.06951,0.07139,0.06682,0.06819,3210657.58,218934.7404
1.65845E+12,7/22/22 0:00,DOGE/USD,0.06999,0.07139,0.06682,0.06758,3570899.724,241321.4034
1.65838E+12,7/21/22 4:00,DOGE/USD,0.06831,0.07087,0.06722,0.06951,4718702.746,327997.0279
1.65836E+12,7/21/22 0:00,DOGE/USD,0.0701,0.07089,0.06695,0.06999,5785532.442,404929.4156
1.65829E+12,7/20/22 4:00,DOGE/USD,0.06965,0.07692,0.06695,0.06831,12717116.49,868706.2272
1.65828E+12,7/20/22 0:00,DOGE/USD,0.06907,0.07692,0.06776,0.0701,12662882.83,887668.086
1.6582E+12,7/19/22 4:00,DOGE/USD,0.06629,0.07027,0.0654,0.06965,8214467.905,572137.6896
1.65819E+12,7/19/22 0:00,DOGE/USD,0.06758,0.07027,0.0654,0.06907,8726428.444,602734.4127
1.65812E+12,7/18/22 4:00,DOGE/USD,0.06472,0.0689,0.06463,0.06629,10448677.76,692642.8484
1.6581E+12,7/18/22 0:00,DOGE/USD,0.06293,0.0689,0.06293,0.06758,8923423.822,603044.9819
1.65803E+12,7/17/22 4:00,DOGE/USD,0.06436,0.06545,0.06291,0.06472,3480282.536,225243.8857
1.65802E+12,7/17/22 0:00,DOGE/USD,0.06441,0.06545,0.06291,0.06293,3281862.113,206527.5828
1.65794E+12,7/16/22 4:00,DOGE/USD,0.06258,0.06486,0.06177,0.06436,2269568.532,146069.4307
1.65793E+12,7/16/22 0:00,DOGE/USD,0.06291,0.06481,0.06177,0.06441,2055884.706,132419.5339
1.65786E+12,7/15/22 4:00,DOGE/USD,0.06252,0.06442,0.06194,0.06258,5513189.81,345015.4183
1.65784E+12,7/15/22 0:00,DOGE/USD,0.06235,0.06442,0.06161,0.06291,5928116.403,372937.8029
1.65777E+12,7/14/22 4:00,DOGE/USD,0.06138,0.06327,0.05948,0.06252,4196197.444,262346.2642
1.65776E+12,7/14/22 0:00,DOGE/USD,0.06199,0.0627,0.05948,0.06235,3802389.765,237079.0018
1.65768E+12,7/13/22 4:00,DOGE/USD,0.06034,0.06219,0.06,0.06138,817620.4689,50185.54438
1.65767E+12,7/13/22 0:00,DOGE/USD,0.05969,0.06226,0.05743,0.06199,6384239.922,395759.0328
1.6576E+12,7/12/22 4:00,DOGE/USD,0.06199,0.06298,0.0591,0.06034,8129689.093,490545.4399
1.65758E+12,7/12/22 0:00,DOGE/USD,0.06169,0.06298,0.05966,0.05969,9015850.902,538156.1403
1.65751E+12,7/11/22 4:00,DOGE/USD,0.06593,0.06609,0.06115,0.06199,5431092.722,336673.4378
1.6575E+12,7/11/22 0:00,DOGE/USD,0.0672,0.0672,0.06115,0.06169,4370117.179,269592.5288
1.65743E+12,7/10/22 4:00,DOGE/USD,0.06801,0.06854,0.06563,0.06593,12682020.51,836125.6125
1.65741E+12,7/10/22 0:00,DOGE/USD,0.06947,0.06947,0.06624,0.0672,12702176.19,853586.2399
1.65734E+12,7/9/22 4:00,DOGE/USD,0.06929,0.07012,0.06783,0.06801,2330045.631,158466.4034
1.65732E+12,7/9/22 0:00,DOGE/USD,0.06885,0.07012,0.06882,0.06947,2157087.756,149852.8864
1.65725E+12,7/8/22 4:00,DOGE/USD,0.07193,0.07237,0.0682,0.06929,6045053.252,418861.7398
1.65724E+12,7/8/22 0:00,DOGE/USD,0.07061,0.07337,0.0682,0.06885,6922148.717,476589.9392
1.65717E+12,7/7/22 4:00,DOGE/USD,0.06866,0.07337,0.06784,0.07193,6272623.754,451189.8266
1.65715E+12,7/7/22 0:00,DOGE/USD,0.06839,0.07123,0.06784,0.07061,5630627.042,397578.5754
1.65708E+12,7/6/22 4:00,DOGE/USD,0.06698,0.06942,0.06698,0.06866,1863101.975,127920.5816
1.65707E+12,7/6/22 0:00,DOGE/USD,0.06712,0.06919,0.06611,0.06839,3272763.137,223824.271
1.65699E+12,7/5/22 4:00,DOGE/USD,0.06941,0.06981,0.06539,0.06698,6320123.029,423321.8405
1.65698E+12,7/5/22 0:00,DOGE/USD,0.06924,0.06993,0.06539,0.06712,6636749.056,445458.5966
1.65691E+12,7/4/22 4:00,DOGE/USD,0.06651,0.06993,0.06564,0.06941,4525665.374,314126.4336
1.65689E+12,7/4/22 0:00,DOGE/USD,0.06727,0.06971,0.06564,0.06924,4137835.474,286503.7282
1.65682E+12,7/3/22 4:00,DOGE/USD,0.06629,0.06899,0.06477,0.06651,3657850.78,243283.6554
1.65681E+12,7/3/22 0:00,DOGE/USD,0.06657,0.06737,0.06477,0.06727,3387378.77,227868.9699
1.65673E+12,7/2/22 4:00,DOGE/USD,0.06642,0.06783,0.06538,0.06629,3901732.127,258645.8227
1.65672E+12,7/2/22 0:00,DOGE/USD,0.06633,0.06783,0.06542,0.06657,4745324.308,315896.2392
1.65665E+12,7/1/22 4:00,DOGE/USD,0.06599,0.06776,0.06382,0.06642,6560845.252,435771.3416
1.65663E+12,7/1/22 0:00,DOGE/USD,0.06631,0.06832,0.06382,0.06633,7180665.768,476293.5604
1.65659E+12,6/30/22 12:00,DOGE/USD,0.06298,0.06832,0.06223,0.06471,12887140.26,833926.8465
1.65656E+12,6/30/22 4:00,DOGE/USD,0.0684,0.06884,0.06223,0.06599,13112477.95,865292.42
1.6565E+12,6/29/22 12:00,DOGE/USD,0.06607,0.0715,0.06243,0.06298,6510644.871,410040.414
1.65648E+12,6/29/22 4:00,DOGE/USD,0.06663,0.0715,0.06663,0.0684,2961781.325,202585.8426
1.65642E+12,6/28/22 12:00,DOGE/USD,0.07153,0.07225,0.06407,0.06607,5649961.267,373292.9409
1.65639E+12,6/28/22 4:00,DOGE/USD,0.07018,0.07322,0.06538,0.06663,6198393.188,412998.9381
1.65633E+12,6/27/22 12:00,DOGE/USD,0.07637,0.07653,0.06875,0.07153,8500206.03,608019.7373
1.6563E+12,6/27/22 4:00,DOGE/USD,0.07504,0.07869,0.06875,0.07018,10229158.87,717882.3693
1.65624E+12,6/26/22 12:00,DOGE/USD,0.07324,0.07869,0.07162,0.07637,26386566.25,2015142.064
1.65622E+12,6/26/22 4:00,DOGE/USD,0.06791,0.0775,0.06763,0.07504,26777395.33,2009375.745
1.65616E+12,6/25/22 12:00,DOGE/USD,0.06755,0.07343,0.06508,0.07324,7445961.386,545342.2119
1.65613E+12,6/25/22 4:00,DOGE/USD,0.06768,0.06928,0.06508,0.06791,5026759.313,341367.2249
1.65607E+12,6/24/22 12:00,DOGE/USD,0.06614,0.06928,0.06502,0.06755,8323348.469,562242.1891
1.65604E+12,6/24/22 4:00,DOGE/USD,0.06521,0.06851,0.06429,0.06768,9485724.338,641993.8232
1.65599E+12,6/23/22 12:00,DOGE/USD,0.06377,0.06679,0.0619,0.06614,7565797.539,500401.8492
1.65596E+12,6/23/22 4:00,DOGE/USD,0.0627,0.06635,0.0619,0.06521,5925529.826,386403.7999
1.6559E+12,6/22/22 12:00,DOGE/USD,0.063,0.06473,0.06112,0.06377,6108146.8,389516.5214
1.65587E+12,6/22/22 4:00,DOGE/USD,0.06271,0.06377,0.06112,0.0627,4576392.336,286939.7995
1.65581E+12,6/21/22 12:00,DOGE/USD,0.06343,0.06979,0.06101,0.063,15806814.38,995829.3059
1.65578E+12,6/21/22 4:00,DOGE/USD,0.06031,0.0643,0.06031,0.06271,531880.9763,33354.25603
1.65573E+12,6/20/22 12:00,DOGE/USD,0.06068,0.06722,0.05818,0.06343,11041388.29,700355.259
1.6557E+12,6/20/22 4:00,DOGE/USD,0.05838,0.06141,0.0575,0.06031,6383243.516,384973.4165
1.65564E+12,6/19/22 12:00,DOGE/USD,0.05739,0.0631,0.05654,0.06068,17645445.76,1070725.649
1.65561E+12,6/19/22 4:00,DOGE/USD,0.05188,0.0631,0.05114,0.05838,34457942.46,2011654.681
1.65555E+12,6/18/22 12:00,DOGE/USD,0.05411,0.05946,0.04912,0.05739,35288063.03,2025181.937
1.65552E+12,6/18/22 4:00,DOGE/USD,0.0564,0.05692,0.04912,0.05188,24472374.65,1269626.797
1.65547E+12,6/17/22 12:00,DOGE/USD,0.05733,0.05776,0.05166,0.05411,13661286.14,739212.193
1.65544E+12,6/17/22 4:00,DOGE/USD,0.05577,0.05809,0.05567,0.0564,7078631.65,399234.8251
1.65538E+12,6/16/22 12:00,DOGE/USD,0.05594,0.05929,0.05417,0.05733,18026341.13,1033450.137
1.65535E+12,6/16/22 4:00,DOGE/USD,0.06019,0.06076,0.05417,0.05577,19941125.06,1112116.545
1.65529E+12,6/15/22 12:00,DOGE/USD,0.05323,0.06382,0.05183,0.05594,27073219.41,1514475.894
1.65527E+12,6/15/22 4:00,DOGE/USD,0.05353,0.06382,0.05183,0.06019,21201107.81,1276094.679
1.65521E+12,6/14/22 12:00,DOGE/USD,0.05551,0.05734,0.0502,0.05323,14330643.86,762820.1727
1.65518E+12,6/14/22 4:00,DOGE/USD,0.0553,0.05829,0.05295,0.05353,13947372.11,746602.8289
1.65512E+12,6/13/22 12:00,DOGE/USD,0.05407,0.05829,0.04969,0.05551,36550293.13,2028906.772
1.65509E+12,6/13/22 4:00,DOGE/USD,0.0598,0.06235,0.04969,0.0553,58941462.07,3259462.853
1.65504E+12,6/12/22 12:00,DOGE/USD,0.06593,0.06942,0.05264,0.05407,60996338.53,3298072.024
1.65501E+12,6/12/22 4:00,DOGE/USD,0.06602,0.06942,0.05876,0.0598,35171235.3,2103239.871
1.65495E+12,6/11/22 12:00,DOGE/USD,0.07233,0.0728,0.06425,0.06593,14312325.27,943611.605
1.65492E+12,6/11/22 4:00,DOGE/USD,0.0758,0.07647,0.0645,0.06602,14442972.08,953525.0166
1.65486E+12,6/10/22 12:00,DOGE/USD,0.0789,0.07915,0.07196,0.07233,6232261.224,450779.4543
1.65483E+12,6/10/22 4:00,DOGE/USD,0.07936,0.07953,0.07422,0.0758,4439880.77,336542.9624
1.65478E+12,6/9/22 12:00,DOGE/USD,0.07981,0.08012,0.07776,0.0789,1962123.014,154811.5058
1.65475E+12,6/9/22 4:00,DOGE/USD,0.07986,0.08099,0.07776,0.07936,2112984.928,167686.4839
1.65469E+12,6/8/22 12:00,DOGE/USD,0.08002,0.08099,0.07875,0.07981,2275038.918,181570.8561
1.65466E+12,6/8/22 4:00,DOGE/USD,0.07948,0.08008,0.07875,0.07986,1376937.454,109962.2251
1.6546E+12,6/7/22 12:00,DOGE/USD,0.07949,0.08218,0.07895,0.08002,4443549.443,355572.8265
1.65457E+12,6/7/22 4:00,DOGE/USD,0.07929,0.08218,0.07895,0.07948,4672994.942,371409.638
1.65452E+12,6/6/22 12:00,DOGE/USD,0.08332,0.08412,0.0777,0.07949,5055147.231,401833.6534
1.65449E+12,6/6/22 4:00,DOGE/USD,0.08303,0.08456,0.0777,0.07929,5288049.875,419289.4746
1.65443E+12,6/5/22 12:00,DOGE/USD,0.08161,0.08456,0.08082,0.08332,3182845.847,265194.716
1.6544E+12,6/5/22 4:00,DOGE/USD,0.0809,0.08351,0.08058,0.08303,2239586.834,185952.8948
1.65434E+12,6/4/22 12:00,DOGE/USD,0.08119,0.0821,0.08052,0.08161,1294715.636,105661.7431
1.65432E+12,6/4/22 4:00,DOGE/USD,0.07977,0.08239,0.07977,0.0809,2155619.417,174389.6108
1.65426E+12,6/3/22 12:00,DOGE/USD,0.08064,0.08239,0.0793,0.08119,5935352.548,481891.2734
1.65423E+12,6/3/22 4:00,DOGE/USD,0.08259,0.08259,0.0793,0.07977,3602187.541,287346.5001
1.65417E+12,6/2/22 12:00,DOGE/USD,0.08207,0.08308,0.07982,0.08064,6465756.795,521398.6279
1.65414E+12,6/2/22 4:00,DOGE/USD,0.0806,0.08308,0.08021,0.08259,5847613.627,482954.4094
1.65408E+12,6/1/22 12:00,DOGE/USD,0.0867,0.08769,0.07875,0.08207,8379550.682,687709.7244
1.65406E+12,6/1/22 4:00,DOGE/USD,0.08557,0.08943,0.07875,0.0806,8666241.604,698499.0733
1.654E+12,5/31/22 12:00,DOGE/USD,0.08621,0.08943,0.083,0.0867,7140094.396,619046.1841
1.65397E+12,5/31/22 4:00,DOGE/USD,0.08751,0.08769,0.083,0.08557,8871667.177,759148.5604
1.65391E+12,5/30/22 12:00,DOGE/USD,0.08525,0.0885,0.08388,0.08621,19030481.22,1640617.786
1.65388E+12,5/30/22 4:00,DOGE/USD,0.08442,0.0885,0.08388,0.08751,21945717.44,1920469.733
1.65383E+12,5/29/22 12:00,DOGE/USD,0.0822,0.08636,0.08144,0.08525,10089428.27,860123.7599
1.6538E+12,5/29/22 4:00,DOGE/USD,0.0807,0.08504,0.08049,0.08442,5085399.703,429309.443
1.65374E+12,5/28/22 12:00,DOGE/USD,0.08113,0.0826,0.07978,0.0822,3631589.1,298516.624
1.65371E+12,5/28/22 4:00,DOGE/USD,0.08195,0.08305,0.07978,0.0807,4227367.519,341148.5587
1.65365E+12,5/27/22 12:00,DOGE/USD,0.07767,0.09,0.07726,0.08113,14955939.12,1213375.341
1.65362E+12,5/27/22 4:00,DOGE/USD,0.07844,0.09,0.07609,0.08195,15691364.73,1285907.339
1.65357E+12,5/26/22 12:00,DOGE/USD,0.0779,0.08173,0.07504,0.07767,12900563.03,1001986.73
1.65354E+12,5/26/22 4:00,DOGE/USD,0.08288,0.08288,0.0765,0.07844,3533767.361,277188.7118
1.65348E+12,5/25/22 12:00,DOGE/USD,0.0822,0.08376,0.07671,0.0779,4787198.836,372922.7893
1.65345E+12,5/25/22 4:00,DOGE/USD,0.0839,0.0839,0.08251,0.08288,295420.266,24484.43164
1.65339E+12,5/24/22 12:00,DOGE/USD,0.08336,0.09,0.08006,0.0822,6839751.422,562227.5669
1.65336E+12,5/24/22 4:00,DOGE/USD,0.08412,0.09,0.08006,0.0839,8752229.869,734312.086
1.65331E+12,5/23/22 12:00,DOGE/USD,0.08752,0.0882,0.08203,0.08336,8755087.062,729824.0574
